sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,AchievementE,ProgressE,GapE,ChallengeE,CCRPIScoreE,performance_9E,performance_10E,AchievementM,ProgressM,GapM,ChallengeM,CCRPIScoreM,performance_9M,AchievementH,ProgressH,GapH,ChallengeH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,performance_11H,performance_12H,performance_17H,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
625511,625,Chatham County,Shuman Elementary School,511,E,(912)395-4500,415 Goebel Ave,Savannah,GA,31404,749,K-5,,F,52.1,0,0,86,5,3,5,91,12,5,17.9,28.2,5,1,52.1,25.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,29.9,8.5,1.1,43.8,47.7,7.7,0.8,83.10000000000000,8.5,8.5,0,83.10000000000000,11.9,4.2,0.8,,,,,,,,,,,,,,,,,,2,3,34.5,8911.23
625512,625,Chatham County,Rice Creek School,512,EM,(912)395-4100,100 Mulberry Avenue,Port Wentworth,GA,31047,711,3-8,,D,66.40000000000000,1,0,55,11,7,27,68,12,3,26.4,34.4,6.7,1.5,69,38.8,71.40000000000000,23.5,30.9,6.7,2,63.1,74.3,,,,,,,,,,,,,,,,,,,,,,,,,26.3,47.6,22.2,3.9,20.5,54,24.1,1.4,44.5,36.1,17.6,1.7,26.9,48.7,17.6,6.7,36,45.1,18.9,0,35.3,51.7,12.2,0.7000000000000000,67.10000000000000,22.9,8.600000000000000,1.4,25.7,60,14.3,0,,3,3,27.6,8806.540000000000
625513,625,Chatham County,Savannah Early College High School,513,H,(912)395-5050,400 Pennsylvania Avenue,Savannah,GA,31404,193,9-12,,A,92.90000000000000,2,0,73,6,5,14,60,0,0,,,,,,,,,,,,,,43.2,34.7,8.300000000000000,6.7,92.90000000000000,3.4,23.7,61,11.9,17.2,53.40000000000000,29.3,0,9.200000000000000,44.6,43.1,3.1,7.9,35.5,47.40000000000000,9.200000000000000,89.3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7.300000000000000,9258.690000000000
626101,626,Chattahoochee County,Chattahoochee County Education Center,101,E,(706)989-3648,140 Merrell St,Cusseta,GA,31805,264,K-5,,C,72.2,1,0,27,3,5,63,96,19,0,31.7,30.5,3.3,6.7,72.2,41.7,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,40.90000000000000,28.7,8.700000000000000,13.9,58.3,21.7,6.1,19,16.7,35.7,28.6,2.4,40.5,40.5,16.7,,,,,,,,,,,,,,,,,,2,3,28.1,11022.64
626106,626,Chattahoochee County,Chattahoochee County Middle School,106,M,(706)989-3678,360 Ga Highway 26,Cusseta,GA,31805,141,6-8,,F,52.2,0,0,36,5,4,55,80,20,1,,,,,,,,22.6,25.3,3.3,1,52.2,48.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,34.3,23.1,2.2,36.6,48.5,12.7,2.2,60,31.1,6.7,2.2,40.8,38.8,14.3,6.1,,1.5,3,23.4,10364.16
626206,626,Chattahoochee County,Chattahoochee County High School,206,H,(706)989-3678,360 Ga Highway 26,Cusseta,GA,31805,417,9-12,,C,79.10000000000000,3,0,26,19,4,49,61,15,2,,,,,,,,,,,,,,30.1,40,6.7,2.3,79.10000000000000,19.3,38.6,38.6,3.4,51.1,36.4,12.5,0,34,30.9,29.8,5.3,27.6,36.8,35.6,0,44.1,56.7,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,24.3,9729.040000000000
627106,627,Chattooga County,Leroy Massey Elementary School,106,E,(706)857-6660,403 Dot Johnson Way,Summerville,GA,30747,826,K-5,,D,61.6,0,0,13,11,8,68,86,22,6,23.5,30.8,5,2.3,61.6,41.5,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,33.3,16.9,4,31.1,40.8,22.9,5.2,39.6,35.1,21.6,3.600000000000000,47.7,38.7,10.8,2.7,,,,,,,,,,,,,,,,,,3,4,17.5,8577.210000000000
628101,628,Cherokee County,Carmel Elementary School,101,E,(770)926-1237,2275 Bascomb Carmel Rd,Woodstock,GA,30189,1030,K-5,,B,85.7,2,0,13,24,5,56,43,13,15,37.1,37.7,6.7,4.2,85.7,64.10000000000000,79.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,26,40.8,17.7,9.300000000000000,27.8,40.2,22.7,17.9,29.6,40.8,11.7,12.4,48.6,28.2,10.7,,,,,,,,,,,,,,,,,,4,4,15,8824.880000000000
628104,628,Cherokee County,Woodstock Elementary School,104,E,(770)926-6969,230 Rope Mill Rd,Woodstock,GA,30188,1177,K-5,,C,71.60000000000000,3,0,12,22,8,55,44,10,12,32.3,31.7,6.7,0.9,71.60000000000000,57.1,70.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,34.40000000000000,32.3,9.6,11.9,31.7,39.2,17.2,29.4,34.8,29.4,6.4,28.5,44.1,17.7,9.700000000000000,,,,,,,,,,,,,,,,,,4,4,15.7,7935.28
628105,628,Cherokee County,Hasty Elementary School,105,E,(770)479-1600,205 Brown Industrial Pkwy,Canton,GA,30114,877,K-5,,D,67.40000000000000,0,0,6,62,3,28,81,16,56,23.1,37.1,6.7,0.5,67.40000000000000,23.6,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,30.9,13.8,4.7,27.2,43.7,21.5,7.7,41.40000000000000,28.6,24.3,5.7,37.1,43.6,12.1,7.100000000000000,,,,,,,,,,,,,,,,,,1.5,4,15.1,11709.44
628106,628,Cherokee County,Creekview High School,106,H,(770)720-7600,1550 Owens Store Rd,Canton,GA,30115,2011,9-12,,B,88.40000000000000,1,0,3,7,2,88,15,10,1,,,,,,,,,,,,,,41.7,38.2,6.7,1.8,88.40000000000000,8.5,20.9,47.7,22.9,12.5,33.6,37,17,20.9,26.7,37.5,14.9,9.5,23.3,46.90000000000000,20.2,78.8,57.2,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,8.1,7784.900000000000
628108,628,Cherokee County,Avery Elementary School,108,E,(770)479-6200,6391 E Cherokee Dr,Canton,GA,30115,1021,K-5,,B,87,0,0,4,10,4,83,19,13,5,38.2,39,6.7,3.1,87,70.7,82.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,31.2,40,16.1,6.7,28.2,40.6,24.5,12.8,23.4,47.90000000000000,16,9.6,46.8,25.5,18.1,,,,,,,,,,,,,,,,,,4.5,4,8.1,8129.610000000000
628113,628,Cherokee County,Mill Creek Middle School,113,M,(770)924-5489,442 Arnold Mill Rd,Woodstock,GA,30188,1425,6-8,,C,78.5,4,0,9,18,4,65,23,11,4,,,,,,,,34.4,36.6,6.7,0.8,78.5,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,31.5,40.5,10,11.9,35.2,37.1,15.8,28.9,32.2,31.4,7.5,15.5,35.8,34.5,14.2,,4,4,7.600000000000000,7854.940000000000
628115,628,Cherokee County,River Ridge High School,115,H,(770)591-8450,400 Arnold Mill Rd,Woodstock,GA,30188,1756,9-12,,B,88.30000000000000,4,0,9,17,3,66,23,10,3,,,,,,,,,,,,,,41.3,37.5,6.7,2.8,88.3,7.100000000000000,27.5,52.1,13.3,16.6,44.6,33.3,5.5,11.1,27.6,48.2,13.1,20.4,33,37.5,9.1,78.2,63.4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,9.300000000000000,7702.27
628116,628,Cherokee County,Indian Knoll Elementary,116,E,(770)721-6600,3635 Univeter Rd,Canton,GA,30115,1007,K-5,,C,75.2,2,0,4,17,3,74,30,10,9,36.4,31.8,5,2,75.2,62.90000000000000,80.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,29.1,33.90000000000000,20.4,10.2,26.1,38,25.7,27.8,26.7,36.4,9.1,24.1,33.7,25.1,17.1,,,,,,,,,,,,,,,,,,4,4,10,7772.690000000000
628176,628,Cherokee County,Etowah High School,176,H,(770)926-4411,6565 Putnam Ford Dr,Woodstock,GA,30189,2449,9-12,,A,91.2,3,0,9,17,3,68,24,8,3,,,,,,,,,,,,,,41.3,39.5,8.300000000000000,2.1,91.2,5.7,23.9,50.3,20.1,15.4,39.1,31.4,14,15,28,42.9,14.1,11.7,26,43.5,18.8,77.7,54.3,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,11.8,7726.51
628181,628,Cherokee County,E. T. Booth Middle School,181,M,(770)721-5500,6550 Putnam Ford Dr,Woodstock,GA,30189,1762,6-8,,C,78,2,0,9,19,4,66,30,10,4,,,,,,,,35.1,35.3,6.7,0.9,78,81.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,27,44.2,13.1,11.4,33.7,35.1,19.8,22.6,29.7,36.9,10.9,13.7,29.8,37.8,18.7,,4,4,7.9,7545.54
628182,628,Cherokee County,Johnston Elementary School,182,E,(770)721-8461,2031 E Cherokee Dr,Woodstock,GA,30188,568,K-5,,C,79.40000000000000,1,0,3,23,5,68,36,11,15,35.2,36.6,6.7,0.9,79.40000000000000,62.6,80.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,28.6,38.1,12.2,12.9,37.4,35,14.6,23.8,21.8,41.6,12.9,14.9,38.6,27.7,18.8,,,,,,,,,,,,,,,,,,3.5,4,11.5,8381.710000000000
628187,628,Cherokee County,Dean Rusk Middle School,187,M,(770)345-2832,4695 Hickory Rd,Canton,GA,30115,1489,6-8,,C,77.80000000000000,2,0,7,14,3,74,28,11,4,,,,,,,,34.3,36.3,6.7,0.5,77.8,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,27.8,44.5,11.3,12.2,33.2,39.90000000000000,14.7,27.1,29.2,37.4,6.3,15.9,38.3,38.1,7.8,,4,4,8.1,7728.16
628189,628,Cherokee County,Boston Elementary School,189,E,(770)924-6260,105 Othello Dr,Woodstock,GA,30189,617,K-5,,C,73.90000000000000,1,0,6,18,5,70,40,11,12,32.4,33.3,6.7,1.5,73.90000000000000,56.1,74.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,37,32.6,11.9,10.7,40.1,36.7,12.5,18.1,37.1,33.6,11.2,15.5,49.1,22.4,12.9,,,,,,,,,,,,,,,,,,3,4,10.4,8901.050000000000
628190,628,Cherokee County,Mountain Road Elementary School,190,E,(770)664-9708,615 Mountain Rd,Woodstock,GA,30188,417,K-5,,B,81.80000000000000,4,0,6,9,3,77,20,11,7,37.8,35.1,6.7,2.2,81.8,66.2,80.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,32.6,36.2,20.4,6.3,27.1,51.1,15.4,16.9,33.8,40.3,9.1,11.7,44.2,27.3,16.9,,,,,,,,,,,,,,,,,,3.5,4,7.9,9059.99
628191,628,Cherokee County,Sequoyah High School,191,H,(770)345-1474,4485 Hickory Rd,Canton,GA,30115,1908,9-12,Greatest Gains (Silver),B,89.90000000000000,2,0,7,11,3,76,21,9,2,,,,,,,,,,,,,,41.5,39.3,6.7,2.4,89.90000000000000,7.000000000000000,27.1,47.5,18.4,13.3,38.8,36.9,11,9.5,19.3,48.9,22.3,11.9,23.9,45.6,18.6,79,52.7,87.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,11.8,7973.58
628193,628,Cherokee County,Sixes Elementary School,193,E,(770)345-3070,20 Ridge Rd,Canton,GA,30114,686,K-5,,A,90.5,1,0,4,7,3,84,14,17,2,39.3,40,8.300000000000000,2.9,90.5,68.90000000000000,91.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.800000000000000,31.4,43,15.7,3.9,23.7,47.2,25.3,11.1,26.7,45.9,16.3,11.1,52.6,21.5,14.8,,,,,,,,,,,,,,,,,,4,4,5.300000000000000,9381.02
628196,628,Cherokee County,Bascomb Elementary School,196,E,(770)592-1091,1335 Wyngate Pkwy,Woodstock,GA,30189,983,K-5,Greatest Gains (Bronze)/Highest Performing (Bronze),A,94.60000000000000,1,0,4,7,3,85,8,11,2,43,39.8,10,1.8,94.60000000000000,73.90000000000000,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,24.3,46.5,21.5,3.9,18.1,44.2,33.7,10.1,20.2,37.9,31.8,5.600000000000000,38.1,26.9,29.4,,,,,,,,,,,,,,,,,,4.5,4,7.9,8359.950000000000
628197,628,Cherokee County,Woodstock High School,197,H,(770)592-3500,2010 Towne Lake Hills S Dr,Woodstock,GA,30189,2331,9-12,,B,88.7,3,1,11,16,4,66,26,10,3,,,,,,,,,,,,,,41.7,37.3,6.7,3,88.7,9.6,24.6,47.8,18.1,9.200000000000000,31.8,43.8,15.2,11.8,23.1,50.6,14.5,12.2,26.9,42,18.9,76.40000000000000,46.8,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,14,7772.46
628198,628,Cherokee County,R. M. Moore Elementary School,198,E,(770)479-3978,1375 Puckett Rd,Waleska,GA,30183,398,K-5,,C,78.10000000000000,2,0,2,7,1,89,51,15,3,31.7,40,5,1.4,78.10000000000000,48.7,79.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,34.1,32.7,9.700000000000000,13.4,32.7,36.4,17.5,26.8,35.4,30.5,7.3,22,53.7,22,2.4,,,,,,,,,,,,,,,,,,2,4,14.1,11144.46
628199,628,Cherokee County,Holly Springs Elementary School,199,E,(770)345-5035,1965 Hickory Rd,Canton,GA,30115,803,K-5,,B,82.40000000000000,1,0,6,15,4,74,40,14,10,31.7,40,8.300000000000000,2.4,82.40000000000000,50.7,71.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,37.7,26.4,11.3,11.3,34.6,38.2,15.9,25.2,33.1,33.1,8.700000000000000,25.4,58.7,12.7,3.2,,,,,,,,,,,,,,,,,,3.5,4,16.3,9070.26
628203,628,Cherokee County,Liberty Elementary School,203,E,(770)345-6411,10500 Bells Ferry Rd,Canton,GA,30114,1212,K-5,,B,83.40000000000000,2,0,10,13,5,70,24,12,7,37.6,36.8,6.7,2.3,83.40000000000000,66,84.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,31.2,40,16.7,9.800000000000000,29.3,40.40000000000000,20.5,16.3,29.4,43.9,10.4,10.4,43.9,29.9,15.8,,,,,,,,,,,,,,,,,,4.5,4,9.300000000000000,8109.49
628205,628,Cherokee County,Freedom Middle School,205,M,(770)345-4100,10550 Bells Ferry Rd,Canton,GA,30114,1159,6-8,,A,90.40000000000000,2,0,7,10,3,78,16,12,1,,,,,,,,40,40,8.300000000000000,2.1,90.40000000000000,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,27.3,48.3,16.9,9.1,23.9,41.1,26,17.5,25.6,44.2,12.8,5.600000000000000,29.8,37.9,26.7,,4.5,4,6.4,8327.07
628213,628,Cherokee County,Ball Ground Elementary School,213,E,(770)735-3366,321 Valley Street,Ball Ground,GA,30107,490,K-5,,B,82.7,0,0,2,4,2,92,32,10,3,33.9,40,6.7,2.1,82.7,57.90000000000000,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,36.6,37.1,9.9,13.4,40.1,32.8,13.8,15,28.8,45,11.3,12.5,62.5,15,10,,,,,,,,,,,,,,,,,,3.5,4,13.3,9141.32
628287,628,Cherokee County,Teasley Middle School,287,M,(770)721-5420,151 Hickory Log Drive,Canton,GA,30114,1429,6-8,,C,75.7,0,0,6,31,2,60,55,14,12,,,,,,,,31.2,37.8,6.7,0,75.7,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,32.5,35.5,7.9,18.4,37.4,31.7,12.5,30.5,23.2,33.8,12.6,23.5,31.4,30.5,14.5,,3,4,11.8,9222.08
628297,628,Cherokee County,Woodstock Middle School,297,M,(770)721-3060,2000 Towne Lake Hills S Dr,Woodstock,GA,30189,1157,6-8,Greatest Gains (Bronze),B,82.5,3,1,15,20,4,57,39,12,5,,,,,,,,35.5,38,6.7,2.3,82.5,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,29,45.6,8.5,11.8,29.3,37.5,21.4,18.5,31.2,41.40000000000000,8.800000000000000,15.8,39.3,38.8,6.1,,4,4,15.4,8234.790000000000
628305,628,Cherokee County,Creekland Middle School,305,M,(770)479-3200,1555 Owens Store Rd,Canton,GA,30115,1492,6-8,,B,82.7,1,0,2,8,2,87,18,12,1,,,,,,,,37.2,37.4,6.7,1.4,82.7,80.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,30.6,43.3,13.5,9.700000000000000,31.1,33.90000000000000,25.2,22,25.9,41.6,10.5,17.5,34.6,32.3,15.6,,4.5,4,6.7,7834.97
628309,628,Cherokee County,Little River Elementary School,309,E,(770)926-7566,3170 Trickum Rd,Woodstock,GA,30188,1348,K-5,,C,73,5,0,9,17,5,64,20,10,9,34.3,32.1,5,1.6,73,61.1,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,32.6,35.9,16.4,12.6,33.8,38.5,15,25.6,37.2,29.1,8.1,14.8,57.8,19.3,8.1,,,,,,,,,,,,,,,,,,4,4,8.800000000000000,7894.72
628313,628,Cherokee County,Clark Creek Elementary School,313,E,(770)721-5800,3219 Hunt Rd,Acworth,GA,30102,1076,K-5,,B,80.30000000000000,4,0,14,24,5,53,46,9,15,34,35.9,6.7,3.7,80.3,57.2,81.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,35.2,33.8,10.8,12,33.5,39.5,14.9,19.9,34.7,30.7,14.8,17.6,53.40000000000000,18.8,10.2,,,,,,,,,,,,,,,,,,4,5,11.5,8279.49
628397,628,Cherokee County,Arnold Mill Elementary School,397,E,(770)592-3510,710 Arnold Mill Rd,Woodstock,GA,30188,791,K-5,,B,82.40000000000000,2,0,4,13,3,79,22,13,10,35.6,37.3,6.7,2.8,82.40000000000000,61.90000000000000,82.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,31.6,36.5,13.6,13.4,35.5,37.7,13.4,10.9,23.9,44.9,20.3,4.300000000000000,32.6,37.7,25.4,,,,,,,,,,,,,,,,,,4,4,7.5,8752.23
628409,628,Cherokee County,Canton Elementary,409,E,(770)720-6100,712 Marietta Hwy,Canton,GA,30114,769,K-5,,C,71.5,1,0,10,62,2,25,81,13,55,25.2,38.6,6.7,1,71.5,39.3,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,35.4,19,4.8,22.8,44.5,25.2,7.5,47.5,23.7,27.3,1.4,34.1,40.6,15.2,10.1,,,,,,,,,,,,,,,,,,2,4,16.7,11390.94
628505,628,Cherokee County,Free Home Elementary School,505,E,(770)887-5738,12525 Cumming Hwy,Canton,GA,30115,317,K-5,,C,73.60000000000000,1,0,1,13,4,81,30,11,6,33.1,36.7,3.3,0.5,73.60000000000000,55.90000000000000,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,26.2,39,13.4,18.9,25,38.4,17.7,25.4,31.7,38.1,4.8,22.2,46,22.2,9.5,,,,,,,,,,,,,,,,,,2.5,4,8.6,9570.690000000000
628509,628,Cherokee County,Knox Elementary School  ,509,E,(770)345-4307,151 River Bend Way,Canton,GA,30114,747,K-5,,B,82.60000000000000,1,0,5,13,3,77,30,11,9,36.5,37.9,6.7,1.5,82.60000000000000,57.8,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,29.8,35.1,19.3,11.8,29.1,40.90000000000000,18.1,16.8,22.7,38.7,21.8,8.4,39.5,31.1,21,,,,,,,,,,,,,,,,,,4.5,4,11.4,8020.08
629102,629,Clarke County,Cedar Shoals High School,102,H,(706)546-5375,1300 Cedar Shoals Dr,Athens,GA,30605,1490,9-12,,C,71.3,1,0,56,25,3,14,92,16,7,,,,,,,,,,,,,,30.7,33.4,5,2.2,71.3,29.1,39.3,27.8,3.8,38.4,41.6,17,3,55.90000000000000,21.9,19.6,2.6,37.1,29,29.6,4.2,46.6,52,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,18.9,10196.65
629104,629,Clarke County,Classic City High School,104,H,(706)353-2323,440-3 Dearing Ext,Athens,GA,30606,134,9-12,,F,48.3,0,0,60,25,4,10,92,15,2,,,,,,,,,,,,,,15.6,27.4,,0.5,48.3,62.5,27.5,10,0,55.60000000000000,33.3,11.1,0,87.5,4.2,4.2,4.2,62.5,25,12.5,0,,6.8,52.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5,61.2,12426.12
629105,629,Clarke County,Alps Road Elementary School,105,E,(706)548-2261,205 Alps Road,Athens,GA,30606,363,K-5,,F,59.1,0,0,79,10,3,7,92,15,9,20.1,31.3,6.7,1,59.1,28.3,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,30.6,11.8,3.5,41.7,38.9,16.7,2.8,58.10000000000000,25.6,16.3,0,48.8,41.9,9.300000000000000,0,,,,,,,,,,,,,,,,,,1,2,31.8,11762.74
629112,629,Clarke County,Judia Jackson Harris Elementary,112,E,(706)357-5203,2300 Danielsville Rd,Athens,GA,30601,496,K-5,,F,59.7,0,0,31,61,3,5,92,9,56,22.8,31.4,5,0.5,59.7,31.7,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,41.6,15.5,1.6,25.3,46.90000000000000,25.3,2.4,55.60000000000000,34.6,8.600000000000000,1.2,48.1,42,7.4,2.5,,,,,,,,,,,,,,,,,,1,3,8.700000000000000,12333.38
629178,629,Clarke County,Timothy Elementary School,178,E,(706)549-0107,1900 Timothy Rd,Athens,GA,30606,527,K-5,,B,83.30000000000000,4,0,38,14,6,39,92,12,15,34.8,35,6.7,6.8,83.3,61.40000000000000,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,26.2,35.7,18.9,12.8,32.5,39.5,15.2,31.6,26.3,32.9,9.200000000000000,27.6,44.7,19.7,7.9,,,,,,,,,,,,,,,,,,2.5,3,17.9,12288.91
629191,629,Clarke County,Cleveland Road Elementary School,191,E,(770)725-1664,1700 Cleveland Rd,Bogart,GA,30622,264,K-5,,D,66.5,3,0,37,32,6,22,92,13,30,24.2,36.3,5,1,66.5,31.9,67.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,40.8,17.6,4.2,34.5,39.4,19,7.000000000000000,46.5,32.6,16.3,4.7,50,35.7,7.100000000000000,7.100000000000000,,,,,,,,,,,,,,,,,,1.5,4,21.6,14971.03
629196,629,Clarke County,Coile Middle School,196,M,(706)357-5318,110 Old Elberton Rd,Athens,GA,30601,683,6-8,,D,64,0,0,51,39,3,7,92,12,9,,,,,,,,22.1,34.7,6.7,0.5,64,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,37.4,13.3,2.1,35,39.5,18.9,6.7,54.1,28.8,14.6,2.4,42.4,41,15.1,1.5,,1.5,3,18.7,10938.07
629205,629,Clarke County,Gaines Elementary School,205,E,(706)257-5338,900 Gaines School Road,Athens,GA,30605,470,K-5,,F,56.8,1,0,76,13,3,7,92,16,12,19.3,30.3,6.7,0.5,56.8,26,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.60000000000000,26.3,17.1,1,44.2,37.9,15.5,2.4,66.7,16.7,16.7,0,59.10000000000000,31.8,9.1,0,,,,,,,,,,,,,,,,,,1,1,31.4,12497.34
629291,629,Clarke County,Howard B. Stroud Elementary School,291,E,(706)369-1893,715 Fourth St,Athens,GA,30601,359,K-5,,D,69.40000000000000,0,0,75,16,4,5,92,18,11,24.3,35.4,6.7,3,69.40000000000000,27.9,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,30.5,21.4,5.2,27.9,45.5,20.1,6.5,46.5,23.3,25.6,4.7,34.90000000000000,41.9,9.300000000000000,14,,,,,,,,,,,,,,,,,,1.5,2,34.7,13463.77
629296,629,Clarke County,Burney-Harris-Lyons Middle School,296,M,(706)548-7208,1600 Tallassee Rd,Athens,GA,30606,676,6-8,,D,69.7,3,0,45,37,4,12,92,10,9,,,,,,,,26,37,6.7,0,69.7,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,35.7,24.8,2.9,34.1,37.8,20.7,7.5,43.1,29.6,22.7,4.6,31.3,39.2,21.7,7.8,,1.5,3,17.8,10968.49
629391,629,Clarke County,Whit Davis Road Elementary School,391,E,(706)369-1036,1450 Whit Davis Rd,Athens,GA,30605,551,K-5,,B,86.7,2,0,46,10,5,37,92,10,7,30.9,40,8.300000000000000,7.5,86.7,46.2,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,37.7,29,12.7,19.2,38.4,27.5,14.9,29.2,26,30.2,14.6,37.1,42.3,17.5,3.1,,,,,,,,,,,,,,,,,,2.5,3,23.4,11731.83
630104,630,Clay County,Clay County Middle School,104,M,(229)768-2234,200 Hobbs Ln,Fort Gaines,GA,39851,59,6-8,,F,51,0,2,90,0,2,7,97,12,2,,,,,,,,21.3,23.7,,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,46.3,14.8,0,46.3,50,1.9,1.9,,,,,,,,,,1,4,27.1,16031.81
630114,630,Clay County,Clay County Academies,114,H,(229)768-2234,100 Hobbs Ln,Fort Gaines,GA,39851,6,9,,-,,0,0,100,0,0,0,100,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,47321.24
630204,630,Clay County,Clay County Elementary,204,E,(229)768-2234,200 Hobbs Ln,Fort Gaines,GA,39851,140,K-5,,F,50,0,1,95,0,1,3,97,9,0,18,26.1,,1,50,25,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,48.6,12.5,4.2,37.5,54.2,8.300000000000000,0,66.7,33.3,0,0,45.8,54.2,0,0,,,,,,,,,,,,,,,,,,1,3,13.6,14916.35
